beta,gamma
0.43638639,0.15180329
0.35773856,0.12906721
0.35389768,0.10312206
0.44457866,0.14154338
0.59167558,0.18111963
0.49892224,0.13277849
0.50315359,0.14931166
0.42214329,0.11655981
0.57214047,0.15644669
0.41710719,0.14997193
0.33939655,0.08959154
0.54993764,0.15160626
0.34275655,0.08881203
0.38774706,0.09042660
0.38192095,0.11183717
0.49738910,0.13241389
0.33688927,0.07992633
0.48203948,0.10936556
0.51812540,0.15235214
0.37915582,0.13556289
0.39764494,0.13404857
0.42390708,0.11147511
0.41518483,0.13358485
0.33176493,0.09832260
0.40991413,0.10853423
0.34098243,0.08113034
0.32103498,0.10358180
0.41709344,0.16251764
0.45729926,0.10913914
0.36933235,0.09343140
0.34447368,0.08516910
0.41896557,0.13320270
0.49139561,0.14905173
0.38323708,0.08689221
0.58308843,0.12716349
0.44022354,0.10493103
0.47405448,0.10246391
0.41671461,0.09511859
0.45957213,0.12845162
0.34383818,0.09718208
0.42998574,0.14508179
0.44088234,0.11195607
0.35525082,0.08587693
0.50453869,0.13166090
0.50695474,0.13851662
0.37944206,0.09144202
0.47706391,0.10738190
0.35335075,0.07930930
0.35818070,0.11378841
0.36430107,0.08504519
0.48029413,0.11792558
0.39891813,0.08586788
0.50501997,0.17079069
0.42363013,0.09283609
0.35943679,0.12459631
0.31392123,0.10401572
0.46196319,0.12081295
0.30320891,0.09481711
0.44756635,0.12326133
0.47947881,0.14113560
0.45277352,0.13190488
0.40096661,0.11677779
0.39835450,0.15003806
0.40977352,0.10278610
0.35464181,0.09463531
0.43175455,0.12796631
0.42310648,0.11152037
0.42192236,0.09225813
0.32886512,0.10812604
0.51806277,0.15129078
0.41060900,0.11038975
0.50601305,0.16771929
0.34440344,0.09634848
0.46847839,0.11054758
0.42586070,0.11821874
0.54508615,0.12392796
0.32071038,0.08708272
0.42811473,0.09337555
0.46991959,0.14531697
0.50265400,0.13084305
0.54355568,0.14584420
0.47824731,0.12118918
0.41894273,0.10756432
0.37126561,0.08325739
0.44818912,0.12534516
0.32719466,0.09240566
0.36722793,0.07216900
0.35429438,0.08723439
0.33331818,0.11720623
0.46432194,0.14388939
0.44707743,0.13170311
0.34865441,0.10351325
0.43972012,0.13345427
0.51135115,0.13351708
0.30815818,0.09363237
0.42545749,0.13406196
0.45049387,0.11680084
0.42825058,0.11920048
0.36088959,0.10355316
0.40422324,0.09957841
0.40418843,0.09878493
0.42974513,0.10407394
0.39920170,0.10928314
0.52547004,0.15435477
0.37785291,0.08111082
0.42263203,0.12366057
0.37111064,0.09993649
0.45672533,0.12653124
0.37379816,0.09851912
0.35251196,0.10952114
0.42012813,0.12568358
0.39090966,0.10694323
0.43672229,0.11002120
0.30477451,0.07731348
0.58111665,0.16841764
0.37102311,0.13207715
0.47954368,0.15835799
0.35177906,0.11980434
0.43926030,0.11897632
0.35411771,0.07977463
0.43351943,0.08684131
0.45375472,0.10448768
0.44235687,0.13604404
0.52651696,0.14908789
0.43503157,0.10776374
0.34596830,0.08295272
0.32223015,0.09241506
0.42849218,0.11609470
0.38387367,0.10559835
0.42161304,0.09996626
0.37236195,0.08387602
0.39608489,0.09331548
0.45315344,0.10033328
0.41332772,0.10424274
0.46768985,0.14255156
0.45710191,0.13167297
0.47065943,0.11570656
0.41013041,0.12510271
0.53488745,0.15390502
0.48865847,0.12671201
0.42012181,0.10524329
0.26878977,0.06056012
0.51660591,0.13895106
0.54307262,0.14001590
0.55503112,0.13948501
0.50051276,0.12589131
0.48744832,0.16616805
0.48214790,0.10339738
0.41637484,0.08713796
0.39183192,0.09028170
0.35913469,0.09833788
0.47299387,0.15440000
0.50855035,0.13118679
0.42873537,0.11763685
0.35396908,0.10462193
0.60069034,0.16997922
0.39859940,0.10981310
0.51229146,0.15588478
0.30789668,0.07082730
0.41464988,0.13481700
0.39842168,0.09031979
0.40078441,0.11987373
0.48244697,0.12005498
0.51705440,0.13955891
0.34459008,0.08018687
0.47655729,0.12938195
0.39983913,0.10125967
0.39853296,0.09400221
0.39012661,0.07028283
0.49756652,0.15077919
0.48504017,0.12666375
0.28491439,0.08471458
0.42730582,0.13351550
0.30380568,0.09711074
0.39286477,0.10082697
0.56525440,0.17951439
0.57137780,0.15860102
0.48414482,0.15380482
0.38730371,0.09646890
0.51610227,0.13654616
0.53812675,0.15528030
0.54957624,0.14716205
0.45652051,0.11785920
0.45673812,0.15290226
0.37578479,0.11103169
0.38541009,0.10789175
0.49622820,0.14562513
0.39733326,0.09974494
0.39816556,0.09094425
0.40920397,0.12415894
0.49092204,0.13654339
0.37311615,0.09236342
0.39688248,0.13659319
0.35803275,0.08269373
0.41769757,0.09234602
0.47216755,0.12080019
0.34668539,0.09082481
0.47218052,0.15689874
0.49869444,0.15265684
0.49167825,0.09439191
0.41314929,0.08650183
0.43300799,0.14046833
0.38504148,0.10947080
0.44369118,0.12941068
0.38253820,0.14572059
0.30841351,0.09971966
0.29561582,0.08921657
0.48380170,0.11220708
0.51801521,0.13810456
0.39193485,0.12645145
0.33425224,0.07223064
0.37264168,0.08572651
0.56428527,0.15159563
0.38660743,0.08950921
0.41504390,0.10732776
0.59562141,0.15057687
0.32928919,0.08762470
0.37410974,0.09069105
0.39662334,0.11469266
0.40613106,0.08818836
0.50790196,0.13062405
0.42314158,0.10400210
0.38258935,0.11561112
0.33125250,0.08829668
0.33670468,0.07990559
0.48921677,0.14370060
0.36802894,0.10594180
0.37543234,0.11917343
0.31000486,0.08377808
0.43081961,0.10897950
0.42972850,0.11861697
0.38306595,0.13214883
0.46544126,0.11402490
0.50713883,0.14316792
0.44585651,0.15104191
0.33385817,0.08623741
0.61131644,0.15325396
0.39152153,0.09476710
0.40673420,0.13023413
0.41524893,0.10244913
0.42772859,0.11736651
0.46698051,0.14710968
0.30700509,0.06951456
0.48384044,0.10829335
0.38999892,0.11796156
0.49484211,0.14027611
0.41252555,0.13698996
0.38630290,0.10364619
0.44897675,0.11088253
0.51111673,0.12233924
0.45945452,0.09623275
0.45676240,0.11129554
0.36638576,0.11551366
0.38350276,0.13035781
0.46909095,0.09881707
0.35475211,0.13519730
0.43083460,0.09755109
0.33232067,0.07787671
0.41248844,0.08616650
0.35000647,0.11398597
0.36565571,0.08994383
0.37603401,0.08478987
0.43538934,0.10602525
0.38187296,0.10587710
0.51116880,0.14075326
0.43360485,0.10544817
0.43258441,0.10014192
0.39855828,0.10243784
0.35684548,0.08922447
0.36196181,0.10605193
0.56903319,0.13990886
0.35704606,0.11621502
0.32766704,0.06595079
0.33903952,0.12176126
0.42912336,0.11420357
0.52440071,0.15607584
0.34579451,0.10029954
0.49033533,0.14999841
0.33263792,0.09844311
0.42077165,0.09836732
0.54391433,0.17829032
0.37269091,0.12086723
0.40757996,0.10241588
0.32312743,0.09452953
0.47290402,0.15742589
0.45811319,0.09114849
0.40591546,0.09509599
0.36212883,0.09553377
0.37641974,0.12678354
0.49611795,0.15886372
0.48226252,0.10864877
0.29246100,0.09026960
0.44162856,0.12308065
0.46594455,0.08793035
0.40064109,0.12464063
0.41965753,0.12452167
0.51485085,0.13593600
0.48796606,0.10287646
0.35928988,0.08118630
0.33021898,0.07952405
0.35191115,0.09996069
0.53089865,0.15927819
0.31209217,0.07649234
0.30108832,0.08280765
0.36622715,0.10544100
0.39182387,0.09999133
0.27592581,0.07518702
0.38077306,0.11468132
0.51790423,0.15684692
0.47769393,0.11696551
0.38913001,0.09813526
0.50029002,0.13955124
0.43938741,0.15238761
0.39290023,0.12637875
0.36651264,0.10822755
0.39817189,0.11664111
0.50906319,0.15873667
0.38464986,0.08871539
0.41598003,0.08852158
0.32215877,0.08085210
0.46471016,0.10939657
0.48064988,0.10098592
0.48320214,0.13406803
0.42218677,0.11495210
0.40815210,0.10945222
0.32770136,0.09035626
0.42737377,0.09698608
0.39830782,0.08673549
0.34982967,0.09435334
0.51086668,0.13124250
0.39019538,0.13423015
0.50150366,0.11753487
0.42797616,0.13321176
0.39197572,0.08836287
0.50589424,0.15735756
0.44078868,0.10443026
0.43352530,0.09046303
0.33020504,0.07098945
0.28113774,0.09483027
0.48183751,0.12567668
0.51583770,0.11489726
0.35469179,0.08651424
0.59743817,0.13788031
0.41560829,0.14273471
0.50510985,0.10614973
0.43290899,0.13189907
0.36793752,0.12407363
0.41647623,0.10996465
0.35373046,0.10777429
0.37671970,0.10284001
0.41892358,0.11855944
0.36581501,0.08308108
0.42288931,0.11185774
0.34761089,0.12758224
0.39296804,0.10060964
0.40332596,0.07811566
0.51449515,0.13029812
0.35032810,0.07740780
0.44567953,0.11769805
0.38856695,0.13053131
0.40356856,0.11592868
0.42968296,0.12748257
0.46561868,0.14882595
0.38228982,0.10420587
0.40948386,0.09789279
0.34849434,0.10233732
0.39218813,0.10877047
0.46374994,0.09577080
0.33344121,0.09256377
0.41463372,0.11958826
0.40924720,0.09929403
0.52743384,0.16744759
0.42160243,0.12674769
0.47759040,0.13137186
0.49259607,0.10857410
0.45312701,0.09477265
0.35733460,0.08942643
0.35126582,0.09095616
0.44741081,0.12802850
0.43949719,0.11123082
0.39336837,0.09462951
0.33546070,0.10988778
0.42293791,0.13563595
0.50082764,0.10518795
0.32228143,0.08138714
0.36112721,0.10838869
0.42938760,0.12029686
0.49007248,0.15138637
0.34944107,0.11088134
0.35842216,0.11042879
0.31173394,0.06658092
0.34819694,0.10906928
0.35196319,0.08598042
0.41872662,0.12644430
0.42823624,0.12614060
0.49587738,0.13843276
0.40330086,0.11331337
0.45675516,0.10846124
0.43695535,0.13628700
0.40253054,0.10022913
0.32832528,0.06658345
0.30329456,0.08575899
0.43786466,0.10901541
0.34693480,0.07552040
0.45324971,0.12049941
0.35834899,0.07936413
0.46663900,0.14197561
0.29074207,0.07952206
0.44244305,0.10625355
0.31525138,0.09715317
0.38310486,0.10356229
0.41386253,0.09296514
0.55434929,0.14826640
0.42819852,0.12060215
0.35893282,0.12175679
0.46568275,0.12060865
0.46340883,0.09948119
0.38771531,0.10731679
0.50526699,0.13448182
0.47958773,0.15975452
0.42301687,0.11245989
0.39385869,0.11712967
0.57084131,0.14680178
0.48946849,0.14797772
0.40994474,0.09003963
0.51723686,0.11956559
0.55152309,0.14979146
0.35778384,0.09022073
0.37269767,0.07777370
0.53412515,0.13152079
0.36091429,0.10101083
0.46925555,0.12517757
0.55411143,0.14044640
0.44241838,0.10269807
0.38824218,0.08936102
0.52009342,0.16034365
0.47308510,0.11057094
0.39834801,0.09374464
0.52976295,0.12247963
0.54992038,0.15267692
0.35075437,0.09353193
0.37333544,0.10995903
0.37140230,0.11260677
0.36405158,0.10392167
0.42837995,0.10004645
0.42948937,0.08968787
0.42086125,0.09543520
0.41223422,0.09724898
0.43269038,0.11805409
0.54822427,0.16864634
0.42259506,0.12683802
0.39141552,0.10565052
0.41121694,0.13801269
0.48223458,0.12575592
0.51946588,0.14024641
0.40981746,0.11718607
0.47199118,0.12832919
0.41801748,0.11082987
0.39687533,0.12399465
0.43239106,0.10349617
0.35632481,0.09933567
0.50900775,0.15793432
0.32517657,0.10132369
0.41559796,0.12285530
0.42144449,0.10372914
0.45346236,0.14953599
0.44538236,0.12537776
0.34380452,0.06951232
0.33477936,0.07388229
0.32536378,0.10027826
0.44467584,0.12836878
0.48875002,0.11603468
0.36382043,0.07596238
0.41005562,0.13550054
0.40584506,0.11929254
0.40476990,0.11418676
0.40936017,0.09151512
0.35919206,0.08841707
0.55830851,0.15756452
0.44787808,0.12513305
0.38854172,0.12108827
0.40582679,0.12541754
0.39912266,0.13477407
0.43734334,0.10726341
0.35291450,0.08924621
0.38946657,0.09982818
0.44527688,0.15042115
0.51748587,0.14514298
0.48384694,0.11786512
0.39178863,0.11513851
0.37554193,0.11382475
0.42736209,0.13723630
0.35278186,0.10724197
0.39598963,0.11056731
0.56313432,0.18296618
0.38314401,0.12115235
0.38465298,0.07983544
0.42320579,0.12695715
0.37600442,0.08178291
0.45341814,0.10420839
0.40491071,0.10560413
0.34936604,0.11393311
0.43004562,0.09425726
0.36690149,0.09910999
0.33109863,0.06686242
0.32178320,0.10870260
0.47998338,0.11450573
0.56462489,0.18273578
0.33622521,0.11322044
0.48323447,0.12951839
0.41689910,0.08183978
0.46395864,0.12154605
0.44143019,0.11178626
0.44777783,0.10764020
0.39602707,0.09618105
0.35167362,0.07176224
0.31148710,0.08057189
0.47043928,0.12057866
0.37771301,0.12987329
0.36227137,0.09560783
0.37934536,0.08005116
0.43921355,0.08704124
0.47587748,0.11650561
0.38282246,0.12657165
0.44975752,0.09493555
0.46932572,0.14634435
0.43833124,0.10283440
0.43056653,0.11376488
0.44172108,0.09294556
0.48793784,0.12950926
0.38768532,0.10796934
0.56097534,0.16491597
0.34256209,0.09444371
0.35401519,0.08305768
0.40145987,0.12929546
0.37705923,0.07918982
0.39922261,0.10059774
0.39284020,0.09235192
0.56474290,0.13845833
0.44433160,0.14466832
0.32364811,0.10618216
0.43286824,0.10851850
0.31470321,0.07680266
0.39320273,0.10710795
0.44724874,0.12446702
0.31091929,0.09326206
0.51235950,0.13459373
0.31731447,0.07888072
0.45719357,0.13572906
0.44666735,0.15200601
0.45867476,0.12006844
0.28216810,0.06892964
0.35954585,0.10540996
0.48291716,0.09959945
0.36128250,0.07960670
0.42362720,0.13686963
0.35024922,0.10830016
0.39048065,0.13473534
0.45474288,0.13400131
0.43767830,0.13792371
0.44027105,0.12898790
0.56947883,0.14451377
0.27431597,0.07500569
0.44950522,0.12792020
0.65968486,0.15599827
0.43513424,0.09653150
0.38640183,0.11902564
0.60265634,0.16000057
0.44189722,0.11829817
0.43853273,0.11057478
0.44617653,0.08948758
0.36494967,0.08142054
0.46058559,0.11566177
0.45428375,0.13375272
0.46294404,0.09383574
0.42835248,0.12171456
0.46368669,0.09275302
0.41027926,0.11713018
0.38358581,0.11940344
0.33875566,0.08620581
0.31121113,0.07735655
0.43985201,0.12073810
0.45902563,0.09672422
0.41178405,0.09276426
0.36278031,0.10198458
0.44142701,0.16027397
0.54954291,0.17436717
0.38884530,0.10457104
0.35795693,0.09945114
0.55741331,0.14407491
0.37059070,0.09250382
0.43364606,0.10442472
0.34104657,0.08230435
0.35122326,0.11122329
0.51501539,0.14053953
0.40333556,0.13251243
0.39460175,0.10221365
0.49148798,0.13525494
0.45989714,0.08975963
0.49939287,0.15683423
0.50235312,0.10414105
0.42119263,0.11393001
0.39948983,0.12752322
0.42178942,0.11572966
0.38071595,0.12226510
0.51693258,0.14359072
0.55808636,0.15118913
0.45865583,0.12266511
0.33474646,0.07024357
0.35784011,0.08351813
0.49854688,0.15277830
0.38066496,0.11293708
0.38556978,0.13095984
0.41302560,0.14828940
0.43134785,0.11410565
0.40154282,0.09926367
0.40774436,0.10907980
0.39998541,0.08371107
0.47649607,0.16607706
0.45009835,0.12491993
0.34493083,0.10680316
0.48942962,0.14063603
0.43239996,0.10552705
0.40832288,0.12697555
0.48578165,0.10931264
0.41372253,0.10331773
0.44321689,0.13522593
0.38640757,0.10171780
0.35979911,0.10284124
0.36824092,0.10438348
0.57050956,0.13956774
0.54235596,0.18087680
0.43682015,0.12594832
0.31561229,0.08669603
0.35045264,0.07565601
0.48258634,0.12326826
0.49856300,0.12894606
0.36797490,0.10315338
0.37214819,0.10089969
0.48280469,0.16510111
0.38176046,0.11459848
0.32094295,0.09437799
0.40795351,0.12929847
0.41292075,0.09702457
0.36287335,0.10014439
0.36955363,0.10760407
0.32556409,0.07469715
0.39673558,0.12414523
0.46996194,0.14973994
0.65484743,0.16337750
0.49835699,0.13788877
0.51858896,0.11847606
0.29396557,0.09465447
0.35750189,0.10483577
0.54423624,0.15081397
0.44705657,0.13733823
0.39631055,0.08613379
0.46511343,0.13879533
0.42887679,0.13275183
0.38226494,0.08384908
0.34983945,0.09031203
0.34340642,0.09199257
0.51651756,0.14479642
0.46292084,0.11714182
0.45791041,0.12351807
0.42291231,0.07741823
0.53141802,0.14448177
0.38860445,0.10203539
0.47687840,0.12206575
0.41344714,0.11577938
0.36851989,0.09661282
0.49968292,0.12361604
0.49497365,0.16945466
0.44073652,0.11147331
0.34305918,0.09656996
0.50873761,0.13708394
0.36090542,0.08581008
0.49939619,0.15298763
0.31795408,0.10066223
0.44237059,0.10330071
0.47011719,0.12293847
0.33632046,0.10799210
0.53493118,0.13763375
0.50645125,0.12991349
0.31641144,0.06737353
0.44902483,0.12421739
0.48433209,0.13805503
0.44508603,0.09930865
0.37008113,0.10089697
0.33540398,0.10942956
0.39804328,0.15121613
0.34174288,0.09795532
0.44170242,0.10237967
0.51738167,0.15553418
0.42465981,0.12320444
0.47538886,0.12799650
0.41226747,0.11626861
0.33983568,0.08566764
0.54005127,0.14974577
0.42998884,0.10107208
0.35521904,0.10600120
0.62132394,0.15069819
0.37600981,0.09279613
0.28490192,0.07456925
0.35042066,0.10286649
0.40469647,0.10882084
0.38559695,0.08126227
0.42301446,0.08997537
0.36864261,0.07606200
0.52704477,0.13618601
0.51038901,0.13698875
0.33719138,0.09042965
0.34690227,0.08172579
0.44865481,0.10274922
0.56864003,0.17090174
0.34688113,0.10828489
0.39095451,0.10918995
0.35493461,0.09381021
0.51655591,0.13099919
0.31300576,0.07154458
0.42672018,0.15612224
0.33681535,0.09911787
0.37023434,0.08594253
0.30858137,0.08844722
0.51261873,0.12736131
0.38810153,0.11994418
0.34470080,0.09208387
0.36829524,0.08272152
0.38961178,0.12242007
0.27621507,0.08602162
0.45812088,0.10699659
0.44267557,0.11934540
0.42842089,0.09258083
0.45091979,0.11623751
0.39967763,0.09374509
0.35179108,0.07623147
0.46962555,0.11454623
0.36402082,0.07628828
0.40563694,0.14036539
0.37652855,0.13742128
0.38320724,0.09752438
0.45346004,0.13333153
0.44238504,0.14031372
0.33728913,0.10487367
0.42716114,0.15120955
0.40818979,0.11157323
0.46305366,0.10491138
0.30096742,0.07663456
0.42853086,0.13020755
0.38787496,0.09778117
0.34621318,0.07512357
0.47893108,0.15448225
0.39161398,0.11972079
0.37908902,0.12396498
0.38258803,0.12517781
0.50231418,0.13355594
0.45950926,0.11530852
0.51254593,0.14439369
0.45452140,0.12910901
0.61805654,0.17167665
0.36814342,0.08598457
0.31210952,0.07623512
0.42097450,0.11140330
0.39535902,0.09081991
0.35036634,0.11618076
0.46453893,0.13152064
0.53550700,0.16223230
0.30644388,0.07208914
0.43181298,0.14910524
0.35740197,0.08526785
0.37472054,0.10253136
0.49673852,0.11361628
0.36698355,0.09422546
0.34657135,0.10894183
0.34481632,0.08001769
0.38563273,0.11178923
0.45826437,0.09485745
0.44882349,0.09296865
0.48338546,0.14029138
0.37072040,0.10096681
0.28890580,0.09717647
0.45263277,0.11265681
0.39695920,0.13175861
0.31916399,0.07955295
0.40730764,0.08425659
0.40846743,0.12656001
0.33669624,0.08782438
0.38854837,0.09093384
0.46398401,0.14989799
0.45326201,0.09602054
0.43369493,0.12954609
0.28212638,0.07961891
0.40134685,0.10943509
0.43950523,0.12040936
0.40143458,0.10975461
0.30254584,0.07299894
0.39870199,0.13029994
0.38277803,0.10203136
0.48843014,0.12497780
0.46007567,0.16853397
0.37114187,0.08621322
0.43173070,0.11932266
0.51428930,0.14054997
0.50980821,0.12539881
0.43827200,0.11613606
0.43101858,0.13757858
0.47547613,0.12673038
0.44257169,0.09038018
0.34884611,0.08348225
0.63645651,0.17791465
0.39528898,0.10438301
0.38066307,0.09427737
0.39628767,0.09997871
0.38694448,0.11374564
0.52751662,0.12556378
0.49102731,0.13995567
0.31165487,0.07341299
0.45480787,0.11425433
0.42304963,0.11809639
0.42939780,0.13911978
0.40954156,0.12325971
0.38032987,0.12654233
0.38615022,0.11240151
0.47867857,0.14376393
0.42841721,0.10651535
0.49323851,0.15513484
0.45927670,0.10751391
0.44451651,0.08308706
0.40412008,0.12586773
0.37385406,0.11560654
0.41450983,0.12686271
0.42927146,0.14247986
0.44117408,0.09657687
0.60187820,0.14830864
0.42003999,0.10849789
0.40979836,0.08557724
0.38580264,0.12534082
0.37269013,0.11656460
0.44933380,0.11333602
0.38598658,0.09473046
0.50638547,0.15885176
0.49299324,0.11085658
0.35561772,0.07883374
0.45325192,0.11555518
0.47904519,0.13093256
0.37985276,0.09763549
0.52854093,0.14424721
0.38300684,0.11215088
0.46035846,0.12112858
0.46777733,0.11146652
0.51807829,0.14025162
0.46230697,0.14007086
0.42664161,0.11179958
0.37811684,0.09087312
0.43029818,0.10309283
0.32122866,0.07070456
0.37591662,0.09894318
0.44433201,0.11952916
0.48423019,0.14095934
0.30163515,0.10967343
0.58890133,0.13457084
0.40415109,0.10988435
0.40271627,0.09189855
0.41420189,0.13212810
0.35276259,0.09548758
0.41508181,0.13043054
0.37980678,0.11494337
0.34876602,0.08781702
0.37958211,0.09310187
0.52988950,0.15742529
0.38385766,0.10041154
0.50253656,0.11102899
0.42471522,0.12002371
0.44907742,0.11688680
0.36639055,0.12569527
0.41993813,0.08773201
0.39082887,0.08822989
0.34961142,0.09922807
0.48352013,0.11068174
0.29438591,0.08275198
